,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
678919,IN10183870,SLAHOLD,ESI00011,Other Activities,Other - Service Management,28FEB2020:08:08:34,59
678956,IN10183878,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,17MAR2020:14:23:08,19
678958,IN10183878,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,20MAR2020:12:51:18,794
679078,IN10183903,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,26FEB2020:16:34:54,1
679164,IN10183918,SLAHOLD,ESI00011,Other Activities,Other - Service Management,26FEB2020:10:11:01,199
679165,IN10183918,SLAHOLD,ESI00011,Other Activities,Other - Service Management,25MAR2020:10:02:25,0
679242,IN10183932,SLAHOLD,NW000417,GC WAN,GC WAN,26FEB2020:10:19:14,6
679269,IN10183937,SLAHOLD,ESI00011,Other Activities,Other - Service Management,26FEB2020:13:27:05,217
679270,IN10183937,SLAHOLD,ESI00011,Other Activities,Other - Service Management,27MAR2020:10:36:17,0
679377,IN10183958,SLAHOLD,ITS00380,Directory Services,Directory Services,27FEB2020:09:46:37,30
679534,IN10183985,SLAHOLD,ESI00011,Other Activities,Other - Service Management,06MAR2020:07:20:25,299
679535,IN10183985,SLAHOLD,NW000407,Intra-building Network Services,IBN - GC LAN,09MAR2020:07:21:14,414
679536,IN10183985,SLAHOLD,ESI00011,Other Activities,Other - Service Management,20APR2020:16:50:11,125
679541,IN10183986,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,18MAR2020:09:48:04,452
679542,IN10183986,SLAHOLD,NW000431,GC WAN,GC WAN,19MAR2020:11:04:09,441
679548,IN10183987,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,17MAR2020:08:03:05,132
679567,IN10183990,SLAHOLD,NW000417,GC WAN,GC WAN,27FEB2020:05:50:22,4
679723,IN10184017,SLAHOLD,DC000216,Storage,Storage - File,26FEB2020:16:21:54,0
679752,IN10184022,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,26FEB2020:17:44:12,4
679855,IN10184043,SLAHOLD,NW000417,GC WAN,GC WAN,26FEB2020:19:19:07,0
679869,IN10184046,SLAHOLD,DC000128,High-performance Computing,High-performance Computing,26FEB2020:19:58:50,7
679898,IN10184051,SLAHOLD,NW000472,Conferencing Services,Conferencing - Videoconferencing,04MAR2020:13:57:12,1300
679983,IN10184067,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,27FEB2020:02:46:50,18
679984,IN10184067,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,28FEB2020:15:29:10,251
680126,IN10184099,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,27FEB2020:11:03:23,142
680171,IN10184107,SLAHOLD,NW000417,GC WAN,GC WAN,27FEB2020:15:15:14,3
680915,IN10184251,SLAHOLD,ITS00321,Directory Services,Directory Services,05MAR2020:08:05:32,31
680964,IN10184264,SLAHOLD,ITS00321,Directory Services,Directory Services,28FEB2020:08:57:31,11
681005,IN10184272,SLAHOLD,ITS00344,Firewall,Firewall,28FEB2020:10:52:22,0
681174,IN10184299,SLAHOLD,DC000141,Middleware,Middleware,03MAR2020:10:40:14,104
681263,IN10184314,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,04MAR2020:10:33:53,37
681264,IN10184314,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,10MAR2020:08:23:33,0
681358,IN10184328,SLAHOLD,DC000113,Midrange,Midrange,03MAR2020:17:56:36,30
681402,IN10184336,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,28FEB2020:04:54:29,10
681479,IN10184350,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,22JUN2020:16:54:13,555
681496,IN10184352,SLAHOLD,DC000119,Other Activities,Other - Data Centre,06MAR2020:13:46:59,400
681608,IN10184377,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,05MAR2020:07:47:50,10
681618,IN10184379,SLAHOLD,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,28FEB2020:12:43:52,1
681619,IN10184379,SLAHOLD,DC000224,Midrange,Midrange - Windows -X86,28FEB2020:14:16:11,0
681688,IN10184395,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,09MAR2020:11:24:40,42
681724,IN10184401,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,28FEB2020:15:44:45,71
681898,IN10184437,SLAHOLD,DC000119,Other Activities,Other - Data Centre,02MAR2020:09:47:24,103
681899,IN10184437,SLAHOLD,ESI00011,Other Activities,Other - Service Management,02MAR2020:11:26:17,101
681940,IN10184443,SLAHOLD,NW000483,Managed Secure File Transfer,Managed Secure File Transfer,03MAR2020:09:22:13,0
682027,IN10184461,SLAHOLD,DC000190,Midrange,Midrange,05MAR2020:10:25:48,0
682162,IN10184488,SLAHOLD,DC000141,Middleware,Middleware,01APR2020:15:16:02,9
682236,IN10184501,SLAHOLD,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),29FEB2020:01:52:01,24
682294,IN10184511,SLAHOLD,COR00553,Other Activities,Other - Internal Services & Strategy,04MAR2020:05:37:53,33
682325,IN10184514,SLAHOLD,DC000198,Midrange,Midrange - Windows -X86,10MAR2020:08:50:05,92
682500,IN10184548,SLAHOLD,NW000459,GC WAN,GC WAN,03MAR2020:09:12:47,149
682513,IN10184550,SLAHOLD,NW000459,GC WAN,GC WAN,03MAR2020:09:13:32,45
682555,IN10184558,SLAHOLD,NW000503,Contact Centre,Contact Centre,26MAY2020:09:47:34,307
682567,IN10184560,SLAHOLD,DC000141,Middleware,Middleware,02MAR2020:08:58:57,33
682606,IN10184571,SLAHOLD,DC000141,Middleware,Middleware,02MAR2020:08:20:35,7
682617,IN10184581,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,04MAR2020:07:42:36,204
683012,IN10184666,SLAHOLD,SM000542,Other Activities,Other - Service Management,03MAR2020:14:25:22,40
683013,IN10184666,SLAHOLD,COR00551,Other Activities,Other - Internal Services & Strategy,03MAR2020:14:29:05,40
683014,IN10184666,SLAHOLD,NS000101,Other Activities,Other - Security,03MAR2020:15:13:40,39
683015,IN10184666,SLAHOLD,NS000101,Other Activities,Other - Security,09MAR2020:14:24:18,0
683111,IN10184686,SLAHOLD,DC000152,Middleware,Middleware,02MAR2020:13:48:58,49
683170,IN10184698,SLAHOLD,NW000412,Fixed Line,Fixed Line,29MAY2020:14:53:13,22
683501,IN10184758,SLAHOLD,NW000412,Fixed Line,Fixed Line,14APR2020:07:30:51,61
683504,IN10184758,SLAHOLD,NW000412,Fixed Line,Fixed Line,22APR2020:08:45:05,62
683546,IN10184762,SLAHOLD,ESI00011,Other Activities,Other - Service Management,16MAR2020:07:10:40,415
683905,IN10184831,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,03MAR2020:08:09:58,15
684028,IN10184855,SLAHOLD,ESI00011,Other Activities,Other - Service Management,10MAR2020:12:25:51,1528
684029,IN10184855,SLAHOLD,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),13OCT2020:13:07:39,37
684030,IN10184855,SLAHOLD,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),19OCT2020:10:45:18,0
684353,IN10184906,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,03MAR2020:07:59:58,6
684363,IN10184908,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,03MAR2020:07:58:46,6
684386,IN10184911,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,03MAR2020:07:57:59,6
684391,IN10184912,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,03MAR2020:07:55:19,6
684490,IN10184934,SLAHOLD,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,17MAR2020:14:03:28,27
684602,IN10184956,SLAHOLD,ESI00011,Other Activities,Other - Service Management,04MAR2020:07:42:11,0
684624,IN10184960,SLAHOLD,DC000139,Database,Database,03MAR2020:12:45:38,36
684669,IN10184968,SLAHOLD,ITS00343,Firewall,Firewall,11MAR2020:10:43:47,502
684686,IN10184970,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,18MAR2020:09:55:27,994
684784,IN10184990,SLAHOLD,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,03MAR2020:14:36:17,39
684850,IN10185002,SLAHOLD,ESI00011,Other Activities,Other - Service Management,11MAR2020:07:34:58,43
684930,IN10185018,SLAHOLD,NW000412,Fixed Line,Fixed Line,04MAR2020:13:52:08,360
685016,IN10185034,SLAHOLD,DC000122,Midrange,Midrange,25MAR2020:12:21:19,2416
685045,IN10185038,SLAHOLD,ITS00380,Directory Services,Directory Services,06MAR2020:10:50:13,16
685049,IN10185038,SLAHOLD,ITS00380,Directory Services,Directory Services,13MAR2020:10:12:03,338
685138,IN10185056,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,04MAR2020:13:56:46,0
685139,IN10185056,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,04MAR2020:14:05:27,0
685258,IN10185078,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,05MAR2020:12:40:27,1
685305,IN10185088,SLAHOLD,ITS00352,Other Activities,Other - Security,05MAR2020:14:58:44,7
685366,IN10185097,SLAHOLD,ITS00340,Firewall,Firewall,06MAR2020:16:01:46,0
685490,IN10185117,SLAHOLD,DC000202,Midrange,Midrange - Windows -X86,04MAR2020:09:05:29,2
685643,IN10185150,SLAHOLD,SM000561,Other Activities,Other - Service Management,05MAR2020:14:53:22,3
685644,IN10185150,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,05MAR2020:15:28:43,0
685714,IN10185161,SLAHOLD,ITS00380,Directory Services,Directory Services,05MAR2020:13:30:34,14
685747,IN10185165,SLAHOLD,ITS00321,Directory Services,Directory Services,05MAR2020:08:01:46,52
685748,IN10185165,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,11MAR2020:14:12:42,3
685749,IN10185165,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,12MAR2020:07:32:30,0
685762,IN10185167,SLAHOLD,DC000119,Other Activities,Other - Data Centre,05MAR2020:09:06:22,101
685763,IN10185167,SLAHOLD,ESI00011,Other Activities,Other - Service Management,05MAR2020:09:22:34,2
685833,IN10185181,SLAHOLD,NW000431,GC WAN,GC WAN,18MAR2020:13:22:14,449
685845,IN10185182,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,05MAR2020:08:43:55,0
685865,IN10185185,SLAHOLD,COR00553,Other Activities,Other - Internal Services & Strategy,05MAR2020:08:18:22,8
685893,IN10185190,SLAHOLD,ITS00358,Secure Remote Access,Secure Remote Access,09MAR2020:15:31:53,29
686037,IN10185216,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,06MAR2020:08:16:58,85
686038,IN10185216,SLAHOLD,NW000431,GC WAN,GC WAN,06MAR2020:08:24:07,85
686226,IN10185249,SLAHOLD,ESI00011,Other Activities,Other - Service Management,11MAR2020:07:00:51,1486
686280,IN10185259,SLAHOLD,NW000433,GC WAN,GC WAN,19MAR2020:16:14:25,764
686281,IN10185259,SLAHOLD,NW000433,GC WAN,GC WAN,10JUL2020:11:11:00,0
686288,IN10185260,SLAHOLD,DC000119,Other Activities,Other - Data Centre,06MAR2020:14:26:08,13
687103,IN10185411,SLAHOLD,NW000431,GC WAN,GC WAN,18MAR2020:13:46:25,515
687431,IN10185481,SLAHOLD,NW000431,GC WAN,GC WAN,20MAR2020:10:27:05,563
687439,IN10185482,SLAHOLD,NW000481,Intra-building Network Services,Intra-building Network Services,25JUN2020:15:35:10,156
687710,IN10185531,SLAHOLD,NW000429,Email,Email,10MAR2020:06:45:31,0
687712,IN10185531,SLAHOLD,NW000429,Email,Email,10MAR2020:06:50:41,8
687714,IN10185531,SLAHOLD,NW000429,Email,Email,10MAR2020:15:19:40,4
687716,IN10185531,SLAHOLD,NW000429,Email,Email,11MAR2020:09:39:54,2
687718,IN10185531,SLAHOLD,NW000429,Email,Email,12MAR2020:10:33:20,4
687790,IN10185545,SLAHOLD,NW000429,Email,Email,06MAR2020:10:56:30,58
687812,IN10185548,SLAHOLD,EDC00010,Directory Services,Directory Services,06MAR2020:13:38:07,0
687813,IN10185548,SLAHOLD,DC000209,Midrange,Midrange,06MAR2020:14:28:12,0
687814,IN10185548,SLAHOLD,DC000209,Midrange,Midrange,06MAR2020:14:28:57,0
687876,IN10185560,SLAHOLD,SM000561,Other Activities,Other - Service Management,06MAR2020:12:46:37,1
687877,IN10185560,SLAHOLD,SM000561,Other Activities,Other - Service Management,06MAR2020:14:21:38,0
687878,IN10185560,SLAHOLD,ESI00011,Other Activities,Other - Service Management,06MAR2020:14:24:08,0
687879,IN10185560,SLAHOLD,SM000561,Other Activities,Other - Service Management,06MAR2020:14:25:07,0
687880,IN10185560,SLAHOLD,ESI00011,Other Activities,Other - Service Management,06MAR2020:14:26:06,0
687922,IN10185567,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,06MAR2020:10:43:26,71
687990,IN10185578,SLAHOLD,ITS00352,Other Activities,Other - Security,06MAR2020:17:10:49,2092
687991,IN10185578,SLAHOLD,ITS00352,Other Activities,Other - Security,08JAN2021:09:56:07,0
688135,IN10185602,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,25MAR2020:12:36:06,851
688136,IN10185602,SLAHOLD,NW000412,Fixed Line,Fixed Line,28JUL2020:13:31:44,302
688137,IN10185602,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,28JUL2020:13:43:27,11
688264,IN10185626,SLAHOLD,ITS00345,Firewall,Firewall,06MAR2020:14:25:14,47
688316,IN10185637,SLAHOLD,DC000130,High-performance Computing,HPC - Interaction & Visualization,06MAR2020:16:08:59,6
688393,IN10185651,SLAHOLD,ESI00011,Other Activities,Other - Service Management,12MAR2020:12:09:39,580
688519,IN10185676,SLAHOLD,DC000120,Midrange,Midrange - Windows -X86,23APR2020:10:40:44,3
688520,IN10185676,SLAHOLD,DC000120,Midrange,Midrange - Windows -X86,23APR2020:14:05:40,0
688557,IN10185684,SLAHOLD,ESI00011,Other Activities,Other - Service Management,07MAR2020:22:17:06,405
688573,IN10185687,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,09MAR2020:14:48:39,57
688658,IN10185706,SLAHOLD,NW000417,GC WAN,GC WAN,08MAR2020:12:33:10,143
688659,IN10185706,SLAHOLD,ESI00011,Other Activities,Other - Service Management,08MAR2020:12:33:43,143
688660,IN10185706,SLAHOLD,ESI00011,Other Activities,Other - Service Management,27MAR2020:10:03:52,0
689332,IN10185857,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,08MAR2020:08:07:30,5
689333,IN10185857,SLAHOLD,DC000223,Midrange,Midrange - Windows -X86,09MAR2020:07:44:01,5
689533,IN10185906,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,09MAR2020:14:47:35,26
690072,IN10186004,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,10MAR2020:08:24:22,0
690074,IN10186004,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,20MAR2020:12:50:48,35
690087,IN10186006,SLAHOLD,NW000417,GC WAN,GC WAN,09MAR2020:18:04:42,65
690088,IN10186006,SLAHOLD,ITS00343,Firewall,Firewall,12MAR2020:10:30:07,0
690089,IN10186006,SLAHOLD,ITS00343,Firewall,Firewall,12MAR2020:10:47:16,0
690095,IN10186007,SLAHOLD,NW000472,Conferencing Services,Conferencing - Videoconferencing,16MAR2020:11:47:38,1452
690232,IN10186031,SLAHOLD,ESI00011,Other Activities,Other - Service Management,10MAR2020:08:14:38,721
690233,IN10186031,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,10MAR2020:12:08:16,23
690234,IN10186031,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,12MAR2020:16:05:23,504
690477,IN10186080,SLAHOLD,ITS00321,Directory Services,Directory Services,16MAR2020:09:07:05,29
690478,IN10186080,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,18MAR2020:11:44:32,1
690479,IN10186080,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,18MAR2020:13:19:02,0
690481,IN10186080,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,18MAR2020:14:27:33,4
690487,IN10186081,SLAHOLD,SM000561,Other Activities,Other - Service Management,10MAR2020:09:54:24,3
690561,IN10186096,SLAHOLD,NW000440,Fixed Line,Fixed - PBX,13MAR2020:09:03:39,2083
690614,IN10186106,SLAHOLD,NW000473,Conferencing Services,Conferencing - Videoconferencing,16MAR2020:13:51:23,1207
690615,IN10186106,SLAHOLD,NW000473,Conferencing Services,Conferencing - Videoconferencing,08SEP2020:11:18:10,601
690681,IN10186121,SLAHOLD,NS000108,Firewall,Firewall,10MAR2020:07:55:48,39
690705,IN10186125,SLAHOLD,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,10MAR2020:13:13:55,0
690754,IN10186134,SLAHOLD,DC000141,Middleware,Middleware,10MAR2020:08:08:54,4
690813,IN10186146,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,10MAR2020:09:53:57,8
690964,IN10186175,SLAHOLD,NW000427,Email,Email,14APR2020:10:16:41,0
690982,IN10186178,SLAHOLD,ITS00380,Directory Services,Directory Services,12MAR2020:08:47:40,1
691006,IN10186182,SLAHOLD,ITS00321,Directory Services,Directory Services,16MAR2020:09:42:47,112
691007,IN10186182,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,26MAR2020:10:16:29,0
691008,IN10186182,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,26MAR2020:10:34:06,0
691067,IN10186194,SLAHOLD,DC000113,Midrange,Midrange,16MAR2020:10:32:07,0
691070,IN10186194,SLAHOLD,DC000113,Midrange,Midrange,16MAR2020:10:33:58,0
691151,IN10186206,SLAHOLD,ITS00321,Directory Services,Directory Services,12MAR2020:16:11:49,27
691376,IN10186246,SLAHOLD,NW000440,Fixed Line,Fixed - PBX,11MAR2020:12:26:22,1459
691395,IN10186249,SLAHOLD,ITS00321,Directory Services,Directory Services,12MAR2020:13:36:54,46
691497,IN10186270,SLAHOLD,EDC00010,Directory Services,Directory Services,11MAR2020:08:17:29,10
691502,IN10186271,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,10MAR2020:18:16:14,1
691508,IN10186272,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,11MAR2020:10:32:10,29
691509,IN10186272,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,16MAR2020:10:18:25,0
691610,IN10186288,SLAHOLD,ESI00011,Other Activities,Other - Service Management,12MAR2020:11:31:16,570
692126,IN10186387,SLAHOLD,NW000431,GC WAN,GC WAN,18MAR2020:14:14:23,236
692161,IN10186394,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,12MAR2020:08:39:58,375
692162,IN10186394,SLAHOLD,ESI00011,Other Activities,Other - Service Management,12MAR2020:08:56:33,374
692182,IN10186398,SLAHOLD,NW000433,GC WAN,GC WAN,11MAR2020:11:01:26,11
692244,IN10186412,SLAHOLD,ESI00011,Other Activities,Other - Service Management,12MAR2020:11:58:39,158
692315,IN10186422,SLAHOLD,ESI00011,Other Activities,Other - Service Management,13MAR2020:11:32:30,5
692379,IN10186434,SLAHOLD,ESI00011,Other Activities,Other - Service Management,19MAR2020:12:47:35,1
692381,IN10186434,SLAHOLD,ESI00011,Other Activities,Other - Service Management,19MAR2020:14:14:37,1188
692382,IN10186434,SLAHOLD,ITS00342,Firewall,Firewall,09SEP2020:12:41:28,0
692383,IN10186434,SLAHOLD,ESI00011,Other Activities,Other - Service Management,09SEP2020:12:52:42,0
692418,IN10186442,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,12MAR2020:15:56:58,1243
692419,IN10186442,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,10SEP2020:09:27:52,1150
692427,IN10186443,SLAHOLD,NW000440,Fixed Line,Fixed - PBX,13MAR2020:09:08:27,784
692432,IN10186445,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,12MAR2020:15:57:13,247
692434,IN10186445,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,22APR2020:10:13:29,979
692435,IN10186445,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,10SEP2020:09:28:12,81
692452,IN10186448,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,12MAR2020:15:57:40,248
692454,IN10186448,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,22APR2020:10:09:18,979
692455,IN10186448,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,10SEP2020:09:28:29,82
692514,IN10186457,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,12MAR2020:14:07:17,45
692515,IN10186457,SLAHOLD,ITS00321,Directory Services,Directory Services,13MAR2020:13:17:35,1
692516,IN10186457,SLAHOLD,ITS00321,Directory Services,Directory Services,13MAR2020:14:35:56,35
692521,IN10186457,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,24MAR2020:07:26:39,7
692568,IN10186466,SLAHOLD,ESI00011,Other Activities,Other - Service Management,25MAR2020:13:57:58,15
692569,IN10186466,SLAHOLD,ESI00011,Other Activities,Other - Service Management,27MAR2020:09:52:33,0
692595,IN10186469,SLAHOLD,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),16MAR2020:12:44:57,40
